PUNTO;A 2023_0089 1;A 2024_0092 3;A 2024_0098 3;A 2024_0116 3;A 2024_0079 3;A 2024_0105 3;B 2023_0089 23;B 2024_0092 19;B 2024_0098 19;B 2024_0116 19;B 2024_0079 19;B 2024_0105 19;C 2023_0089 25;C 2024_0092 26;C 2024_0098 26;C 2024_0116 26;C 2024_0079 26;C 2024_0105 26;D 2023_0089 26;D 2024_0092 27;D 2024_0098 27;D 2024_0116 27;D 2024_0079 27;D 2024_0105 27;E 2023_0089 43;E 2024_0092 41;E 2024_0098 41;E 2024_0116 41;E 2024_0079 41;E 2024_0105 41;F 2023_0089 50;F 2024_0092 50;F 2024_0098 50;F 2024_0116 50;F 2024_0079 50;F 2024_0105 50;G 2023_0089 64;G 2024_0092 64;G 2024_0098 64;G 2024_0116 64;G 2024_0079 64;G 2024_0105 64;H 2023_0089 43;H 2024_0092 41;H 2024_0098 41;H 2024_0116 41;H 2024_0079 41;H 2024_0105 41;I 2023_0089 45;I 2024_0092 47;I 2024_0098 47;I 2024_0116 47;I 2024_0079 46;I 2024_0105 47;J 2023_0089 46;J 2024_0092 48;J 2024_0098 48;J 2024_0116 48;J 2024_0079 47;J 2024_0105 48;
507;-376.6;-253.62;-302.07;-280.52;-292.89;-262.01;-452.42;-283.22;-334.27;-388.15;-374.79;-348.87;-414.56;-242.31;-284.57;-274.02;-219.2;-284.41;-413.61;-242.91;-265.57;-292.29;-83.23;-55.73;-384.69;-317.47;-284.67;-330.45;-262.34;-294.14;-383.53;-204.47;-199.3;-277.61;-211.9;-228.34;-375.58;-233.13;-228.04;-297.1;-149.39;-248.49;-384.69;-317.47;-284.67;-330.45;-262.34;-294.14;-399.79;-272.13;-264.87;-277.32;-341.25;-248.97;-334.41;-306.81;-260.39;-346.01;-223.73;-341.75;
508;-376.64;-254.12;-301.77;-280.77;-292.97;-262.01;-452.42;-282.31;-333.77;-388.52;-374.58;-349.04;-414.64;-242.23;-284.53;-274.14;-219.03;-284.16;-413.7;-243;-265.62;-292.29;-83.15;-54.14;-384.78;-317.43;-284.59;-330.41;-262.34;-294.1;-383.28;-204.51;-199.34;-277.48;-212.06;-228.29;-375.71;-233.13;-228.04;-297.06;-147.68;-248.61;-384.78;-317.43;-284.59;-330.41;-262.34;-294.1;-399.84;-272.17;-264.91;-277.28;-341.25;-248.93;-334.49;-307.52;-259.68;-346.59;-223.6;-342.17;
509;-376.6;-254.45;-301.48;-280.77;-293.06;-262.05;-452.38;-282.56;-333.39;-388.36;-374.54;-349.37;-414.52;-242.31;-284.45;-274.06;-218.87;-284.16;-413.7;-243.08;-265.62;-292.16;-82.98;-61.11;-384.82;-317.47;-284.59;-330.33;-262.26;-294.06;-383.07;-204.56;-199.3;-277.52;-212.23;-228.25;-375.71;-233.05;-228;-297.01;-145.38;-248.86;-384.82;-317.47;-284.59;-330.33;-262.26;-294.06;-399.84;-272.42;-264.91;-277.32;-341.25;-248.93;-334.53;-307.31;-259.52;-345.88;-223.6;-341.84;
510;-376.68;-254.74;-301.73;-280.77;-292.93;-261.88;-452.42;-283.98;-333.18;-388.1;-374.37;-349.71;-414.77;-242.19;-284.28;-274.14;-218.87;-284.03;-413.78;-243.12;-265.45;-292.12;-82.9;-53.85;-384.86;-317.51;-284.59;-330.37;-262.22;-293.93;-382.82;-204.64;-199.3;-277.48;-212.32;-228.25;-375.79;-233.3;-228;-297.01;-143.88;-249.03;-384.86;-317.51;-284.59;-330.37;-262.22;-293.93;-399.96;-272.71;-264.95;-277.4;-341.25;-248.93;-334.57;-307.85;-259.26;-345.88;-223.69;-342.3;
511;-376.73;-254.91;-301.82;-280.73;-293.06;-262.01;-452.59;-281.97;-333.22;-387.81;-374.29;-349.92;-414.77;-242.06;-284.32;-274.27;-218.78;-284.07;-413.86;-243.16;-265.53;-292.12;-82.82;-46.92;-384.94;-317.51;-284.59;-330.37;-262.17;-294.02;-382.7;-204.72;-199.38;-277.36;-212.4;-228.25;-375.83;-233.17;-227.92;-296.93;-141.96;-249.07;-384.94;-317.51;-284.59;-330.37;-262.17;-294.02;-399.96;-272.63;-264.83;-277.36;-341.21;-248.8;-334.66;-307.35;-259.68;-345.63;-223.81;-342.51;
512;-376.77;-255.16;-302.19;-280.81;-293.14;-261.96;-452.67;-282.68;-333.26;-387.6;-374.29;-349.75;-414.81;-242.02;-284.12;-274.31;-218.74;-283.99;-413.99;-243.08;-265.45;-292.08;-82.77;-45.92;-385.03;-317.56;-284.54;-330.33;-262.17;-294.02;-382.57;-204.64;-199.42;-277.36;-212.48;-228.34;-375.92;-233.34;-227.92;-297.06;-140.67;-249.4;-385.03;-317.56;-284.54;-330.33;-262.17;-294.02;-400.09;-272.55;-264.87;-277.4;-341.25;-248.84;-334.66;-307.52;-260.56;-345.09;-223.77;-342.34;
513;-376.77;-255.32;-302.44;-280.77;-293.06;-261.96;-452.76;-282.56;-333.35;-387.81;-374.33;-349.58;-414.81;-241.9;-284.07;-274.35;-218.62;-284.03;-413.95;-243.08;-265.45;-292.03;-82.57;-32.61;-385.03;-317.6;-284.46;-330.24;-262.17;-293.98;-382.45;-204.68;-199.38;-277.31;-212.61;-228.42;-376;-233.34;-227.79;-297.06;-138.96;-249.45;-385.03;-317.6;-284.46;-330.24;-262.17;-293.98;-400.13;-272.59;-264.87;-277.4;-341.25;-248.8;-334.74;-307.47;-259.85;-345.63;-223.77;-341.63;
514;-376.85;-255.45;-302.6;-280.89;-293.06;-261.96;-452.71;-282.51;-333.52;-387.14;-374.5;-349.67;-415.06;-241.94;-283.95;-274.44;-218.57;-283.99;-413.99;-243.2;-265.28;-292.08;-82.48;-35.28;-385.07;-317.47;-284.46;-330.24;-262.09;-293.93;-382.32;-204.72;-199.34;-277.31;-212.57;-228.34;-376.13;-233.3;-227.75;-297.06;-137.91;-249.74;-385.07;-317.47;-284.46;-330.24;-262.09;-293.93;-400.34;-272.51;-264.91;-277.4;-341.25;-248.88;-334.82;-307.68;-260.39;-345.13;-223.73;-342.05;
515;-376.98;-253.41;-302.94;-280.89;-293.18;-261.96;-452.84;-282.51;-334.22;-387.65;-374.33;-349.79;-414.98;-241.9;-283.95;-274.44;-218.49;-283.91;-414.11;-243.12;-265.37;-291.99;-82.32;-43.67;-385.19;-317.56;-284.33;-330.28;-262.09;-293.85;-382.28;-204.81;-199.38;-277.23;-212.65;-228.38;-376.13;-233.38;-227.75;-297.06;-136.58;-249.7;-385.19;-317.56;-284.33;-330.28;-262.09;-293.85;-400.25;-272.67;-264.78;-277.45;-341.37;-248.72;-334.82;-307.81;-260.18;-345.42;-223.73;-342.59;
516;-376.81;-253.99;-303.02;-280.89;-293.18;-261.92;-452.88;-282.43;-334.93;-387.35;-374.33;-349.67;-414.94;-241.85;-283.91;-274.4;-218.49;-283.82;-413.99;-243.33;-265.32;-291.91;-82.32;-25.56;-385.19;-317.6;-284.38;-330.24;-262.05;-293.77;-382.16;-204.81;-199.47;-277.19;-212.73;-228.29;-376.21;-233.38;-227.96;-296.97;-135.78;-249.78;-385.19;-317.6;-284.38;-330.24;-262.05;-293.77;-400.34;-272.8;-264.83;-277.49;-341.37;-248.68;-334.78;-308.43;-260.35;-344.84;-223.85;-341.8;
517;-376.85;-254.33;-303.27;-280.98;-293.22;-262.01;-452.88;-282.14;-335.52;-387.14;-374.33;-349.54;-415.06;-241.81;-283.87;-274.31;-218.32;-283.74;-414.11;-243.29;-265.24;-291.87;-82.15;-17.83;-385.11;-317.64;-284.25;-330.16;-262.09;-293.68;-382.28;-204.81;-199.51;-277.11;-212.82;-228.25;-376.33;-233.47;-227.87;-297.1;-134.74;-249.86;-385.11;-317.64;-284.25;-330.16;-262.09;-293.68;-400.25;-272.75;-264.87;-277.45;-341.42;-248.68;-334.82;-308.06;-260.35;-344.47;-223.89;-342.59;
518;-376.94;-254.7;-301.32;-280.94;-293.18;-261.92;-452.88;-282.1;-335.77;-386.56;-374.17;-349.96;-415.15;-241.81;-283.78;-274.56;-218.24;-283.62;-414.16;-243.33;-265.16;-291.87;-82.07;-7.11;-385.28;-317.6;-284.25;-330.16;-262.09;-293.68;-382.57;-204.85;-199.47;-277.06;-212.86;-228.21;-376.38;-233.47;-227.75;-297.06;-133.99;-249.91;-385.28;-317.6;-284.25;-330.16;-262.09;-293.68;-400.34;-273.13;-264.87;-277.49;-341.37;-248.59;-334.91;-307.1;-259.43;-344.42;-223.85;-342.21;
519;-376.94;-254.91;-301.77;-280.98;-293.26;-261.92;-453.01;-283.14;-336.06;-386.39;-374.21;-350.08;-415.15;-241.73;-283.66;-274.56;-218.32;-283.66;-414.24;-243.25;-265.16;-291.74;-81.94;-16.96;-385.28;-317.56;-284.13;-330.16;-262.09;-293.64;-382.66;-205.01;-199.34;-276.9;-212.9;-228.25;-376.46;-233.42;-227.79;-297.01;-133.11;-249.99;-385.28;-317.56;-284.13;-330.16;-262.09;-293.64;-400.3;-273.17;-264.78;-277.45;-341.42;-248.55;-334.87;-306.6;-260.27;-345.34;-223.94;-342;
520;-376.98;-255.03;-301.86;-281.02;-293.22;-261.92;-452.92;-282.85;-336.35;-386.69;-374.25;-350.96;-415.19;-241.69;-283.53;-274.56;-218.32;-283.57;-414.32;-243.29;-265.12;-291.74;-81.9;-15.87;-385.28;-317.72;-284.21;-330.08;-262.09;-293.6;-382.7;-204.93;-199.34;-276.9;-212.9;-228.29;-376.54;-233.42;-227.71;-297.1;-132.53;-250.03;-385.28;-317.72;-284.21;-330.08;-262.09;-293.6;-400.38;-273.09;-264.74;-277.49;-341.5;-248.64;-334.99;-306.31;-260.43;-345.38;-223.85;-342.42;
521;-377.06;-255.2;-301.57;-281.02;-293.22;-261.96;-452.96;-281.85;-336.56;-386.44;-374.5;-350.75;-415.31;-241.6;-283.57;-274.52;-218.37;-283.66;-414.41;-243.41;-265.07;-291.74;-81.65;-5.15;-385.32;-317.64;-284.13;-330.12;-261.92;-293.56;-382.95;-204.93;-199.3;-276.86;-212.82;-228.34;-376.54;-233.51;-227.79;-297.26;-131.78;-250.07;-385.32;-317.64;-284.13;-330.12;-261.92;-293.56;-400.55;-272.96;-264.74;-277.45;-341.54;-248.59;-334.99;-307.27;-260.31;-345.42;-223.85;-342.13;
522;-377.06;-255.32;-301.32;-281.14;-293.26;-261.92;-452.88;-281.76;-336.77;-386.48;-374.62;-350.33;-415.19;-241.44;-283.41;-274.48;-218.32;-283.66;-414.36;-243.37;-265.07;-291.66;-81.52;-1.52;-385.36;-317.56;-284;-329.95;-262.01;-293.47;-383.03;-204.97;-199.38;-276.81;-212.69;-228.42;-376.54;-233.51;-227.79;-297.18;-131.32;-250.03;-385.36;-317.56;-284;-329.95;-262.01;-293.47;-400.42;-273.05;-264.7;-277.45;-341.5;-248.47;-335.03;-306.52;-260.43;-345.59;-223.85;-342.42;
523;-377.02;-255.45;-301.28;-281.1;-293.35;-261.92;-453.01;-281.72;-336.81;-386.06;-374.71;-350.13;-415.23;-241.56;-283.32;-274.48;-218.28;-283.7;-414.49;-243.5;-264.91;-291.58;-81.48;-7.48;-385.32;-317.64;-283.92;-330.08;-261.97;-293.47;-383.03;-204.97;-199.34;-276.73;-212.65;-228.38;-376.58;-233.59;-227.75;-297.1;-130.82;-250.11;-385.32;-317.64;-283.92;-330.08;-261.97;-293.47;-400.46;-273.21;-264.7;-277.45;-341.42;-248.51;-334.99;-306.72;-260.02;-345.63;-223.89;-342.09;
524;-377.02;-255.61;-301.57;-281.1;-293.22;-262.01;-453.05;-281.55;-336.85;-385.85;-374.67;-350.71;-415.44;-241.39;-283.32;-274.48;-218.2;-283.66;-414.57;-243.46;-265.03;-291.53;-81.4;-5.36;-385.49;-317.64;-283.92;-330.12;-262.01;-293.47;-383.32;-205.06;-199.42;-276.69;-212.73;-228.42;-376.63;-233.51;-227.92;-297.06;-130.44;-250.2;-385.49;-317.64;-283.92;-330.12;-262.01;-293.47;-400.55;-273.13;-264.7;-277.49;-341.5;-248.59;-335.16;-306.77;-260.43;-344.97;-223.81;-341.67;
525;-377.14;-255.7;-301.9;-281.1;-293.22;-261.92;-453.05;-281.43;-336.94;-385.6;-374.46;-351.25;-415.44;-241.44;-283.28;-274.4;-218.16;-283.66;-414.62;-243.5;-265.03;-291.53;-81.31;1.2;-385.53;-317.64;-283.83;-330.2;-261.97;-293.39;-383.28;-205.14;-199.55;-276.65;-212.61;-228.29;-376.75;-233.59;-227.83;-297.06;-129.82;-250.07;-385.53;-317.64;-283.83;-330.2;-261.97;-293.39;-400.63;-273.13;-264.7;-277.4;-341.46;-248.51;-335.16;-307.02;-260.31;-345.3;-223.89;-341.38;
526;-377.19;-255.78;-302.31;-281.02;-293.14;-261.84;-453.17;-281.22;-336.98;-385.52;-374.58;-350.54;-415.48;-241.35;-283.2;-274.4;-218.16;-283.62;-414.62;-243.58;-265.03;-291.37;-81.19;3.74;-385.57;-317.6;-283.92;-330.37;-261.97;-293.39;-383.28;-205.06;-199.38;-276.44;-212.57;-228.29;-376.79;-233.51;-227.96;-296.85;-129.61;-250.03;-385.57;-317.6;-283.92;-330.37;-261.97;-293.39;-400.59;-273.09;-264.66;-277.4;-341.5;-248.51;-335.2;-307.31;-259.81;-345.22;-223.94;-342.55;
527;-377.19;-255.78;-302.56;-281.02;-293.31;-261.8;-453.26;-280.72;-336.73;-385.89;-374.75;-350.75;-415.57;-241.31;-283.07;-274.35;-218.07;-283.53;-414.7;-243.66;-264.87;-291.37;-81.23;4.7;-385.61;-317.6;-283.83;-330.45;-261.97;-293.27;-383.49;-205.14;-199.34;-276.35;-212.61;-228.21;-376.96;-233.47;-227.92;-296.85;-129.15;-250.24;-385.61;-317.6;-283.83;-330.45;-261.97;-293.27;-400.63;-273.17;-264.62;-277.28;-341.46;-248.51;-335.24;-307.27;-259.6;-345.05;-223.85;-342;
528;-377.23;-255.82;-301.36;-281.1;-293.35;-261.96;-453.38;-281.93;-336.44;-385.23;-374.62;-350.84;-415.48;-241.27;-282.95;-274.44;-217.91;-283.45;-414.66;-243.71;-264.99;-291.2;-81.02;4.74;-385.65;-317.64;-283.79;-330.45;-262.01;-293.31;-383.62;-205.14;-199.26;-276.27;-212.69;-228.21;-377;-233.59;-227.96;-296.76;-128.86;-250.24;-385.65;-317.64;-283.79;-330.45;-262.01;-293.31;-400.67;-273.17;-264.62;-277.36;-341.5;-248.47;-335.28;-307.02;-259.31;-345.88;-223.85;-342.34;
529;-377.27;-255.86;-300.86;-281.06;-293.31;-261.96;-453.42;-280.72;-336.35;-384.81;-374.75;-351.71;-415.57;-241.19;-282.86;-274.35;-217.78;-283.45;-414.74;-243.71;-264.82;-291.16;-80.94;0.4;-385.69;-317.76;-283.83;-330.53;-262.05;-293.22;-383.66;-205.22;-199.22;-276.15;-212.77;-228.21;-377;-233.47;-228.04;-296.81;-128.36;-250.16;-385.69;-317.76;-283.83;-330.53;-262.05;-293.22;-400.8;-273.38;-264.54;-277.24;-341.42;-248.51;-335.32;-307.89;-259.47;-343.63;-223.85;-341.46;
530;-377.27;-255.94;-301.32;-280.94;-293.26;-261.88;-453.42;-281.39;-336.19;-385.89;-374.67;-351.09;-415.74;-241.23;-282.74;-274.4;-217.74;-283.45;-414.82;-243.83;-264.82;-291.16;-80.85;10.5;-385.78;-317.64;-283.75;-330.7;-262.05;-293.1;-383.74;-205.31;-199.26;-276.1;-212.65;-228.21;-377.17;-233.59;-228.17;-296.89;-128.15;-250.28;-385.78;-317.64;-283.75;-330.7;-262.05;-293.1;-400.92;-273.5;-264.54;-277.24;-341.54;-248.51;-335.41;-308.56;-260.22;-344.8;-223.81;-342.05;
531;-377.31;-256.07;-301.48;-281.02;-293.35;-261.96;-453.47;-281.6;-336.23;-386.18;-374.71;-351;-415.69;-241.23;-282.82;-274.35;-217.61;-283.49;-414.87;-243.87;-264.91;-291.12;-80.77;14.3;-385.86;-317.72;-283.75;-330.79;-261.88;-293.06;-383.87;-205.26;-199.26;-276.06;-212.73;-228.17;-377.13;-233.67;-228.37;-297.06;-127.77;-250.36;-385.86;-317.72;-283.75;-330.79;-261.88;-293.06;-400.8;-273.54;-264.54;-277.28;-341.5;-248.51;-335.41;-308.64;-260.43;-344.72;-223.85;-341.55;
532;-377.31;-256.24;-301.32;-281.14;-293.22;-261.92;-453.55;-280.18;-336.06;-386.69;-374.62;-350.88;-415.74;-241.19;-282.74;-274.56;-217.41;-283.53;-414.82;-243.96;-264.87;-291.12;-80.56;29.03;-385.82;-317.76;-283.67;-330.95;-261.92;-293.06;-383.91;-205.39;-199.34;-276.06;-212.82;-228.29;-377.17;-233.72;-228.5;-297.06;-127.73;-250.53;-385.82;-317.76;-283.67;-330.95;-261.92;-293.06;-400.84;-273.54;-264.49;-277.2;-341.46;-248.55;-335.41;-308.35;-259.77;-345.09;-223.81;-342.21;
533;-377.35;-256.44;-301.61;-281.1;-293.31;-261.96;-453.47;-280.64;-336.02;-385.31;-374.46;-350.63;-415.78;-241.19;-282.7;-274.69;-217.41;-283.49;-414.87;-244.08;-264.82;-291.12;-80.56;27.36;-385.94;-317.72;-283.71;-330.99;-261.88;-293.02;-384.08;-205.39;-199.22;-276.02;-212.77;-228.29;-377.34;-233.76;-228.75;-297.01;-127.73;-250.7;-385.94;-317.72;-283.71;-330.99;-261.88;-293.02;-400.88;-273.67;-264.49;-277.32;-341.46;-248.59;-335.49;-308.64;-259.93;-345.13;-223.85;-342.13;
534;-377.52;-256.53;-301.9;-281.31;-293.26;-262.09;-453.51;-280.34;-336.02;-385.68;-374.54;-350.96;-415.74;-241.14;-282.57;-274.81;-217.36;-283.66;-414.95;-244.16;-264.91;-291.16;-80.44;24.48;-385.94;-317.81;-283.67;-331.12;-261.84;-293.02;-384.12;-205.51;-199.13;-275.94;-212.9;-228.34;-377.21;-233.76;-228.62;-297.06;-127.77;-250.74;-385.94;-317.81;-283.67;-331.12;-261.84;-293.02;-400.96;-273.83;-264.45;-277.32;-341.54;-248.64;-335.45;-308.39;-259.77;-344.09;-223.81;-342;
535;-377.48;-256.65;-302.19;-281.27;-293.31;-261.92;-453.59;-280.43;-336.1;-385.52;-374.54;-350.96;-415.82;-241.14;-282.49;-274.9;-217.24;-283.57;-414.95;-244.25;-264.87;-291.03;-80.31;28.57;-385.9;-317.85;-283.63;-331.12;-262.01;-293.02;-384.08;-205.47;-199.13;-275.9;-213.11;-228.34;-377.29;-233.88;-228.71;-297.06;-127.86;-250.74;-385.9;-317.85;-283.63;-331.12;-262.01;-293.02;-400.88;-273.88;-264.24;-277.32;-341.54;-248.68;-335.49;-308.35;-259.89;-344.55;-223.94;-341.88;
536;-377.48;-256.57;-301.48;-281.27;-293.35;-261.96;-453.55;-281.43;-336.35;-385.06;-374.62;-350.88;-415.99;-241.1;-282.57;-274.94;-217.2;-283.57;-415.16;-244.29;-264.95;-290.99;-80.31;25.11;-385.94;-317.89;-283.63;-331.12;-262.01;-292.89;-384.2;-205.64;-199.13;-275.85;-213.15;-228.34;-377.34;-233.76;-228.75;-296.93;-127.9;-250.41;-385.94;-317.89;-283.63;-331.12;-262.01;-292.89;-401.05;-274;-264.37;-277.2;-341.54;-248.72;-335.53;-309.06;-260.52;-344.22;-223.94;-341.5;
537;-377.56;-256.65;-301.53;-281.27;-293.39;-261.92;-453.63;-280.34;-336.44;-385.1;-374.75;-352.05;-415.95;-241.06;-282.49;-274.94;-216.95;-283.49;-415.07;-244.33;-264.95;-290.82;-80.1;22.11;-385.94;-317.93;-283.63;-331.29;-262.05;-292.89;-384.24;-205.68;-199.13;-275.77;-213.27;-228.34;-377.46;-233.88;-228.83;-297.01;-128.07;-250.2;-385.94;-317.93;-283.63;-331.29;-262.05;-292.89;-401.09;-274.08;-264.37;-277.28;-341.5;-248.72;-335.62;-308.77;-259.22;-343.84;-223.85;-341.96;
538;-377.56;-256.65;-301.98;-281.39;-293.31;-262.05;-453.76;-281.18;-336.39;-385.35;-374.71;-351.38;-416.11;-240.98;-282.49;-275.06;-216.95;-283.62;-415.16;-244.37;-264.95;-290.91;-80.06;37.63;-386.07;-317.89;-283.71;-331.24;-262.05;-292.97;-384.37;-205.64;-199.17;-275.69;-213.36;-228.46;-377.5;-233.88;-228.92;-297.01;-128.19;-249.91;-386.07;-317.89;-283.71;-331.24;-262.05;-292.97;-401.05;-274.12;-264.33;-277.28;-341.58;-248.76;-335.7;-308.39;-259.97;-343.63;-223.85;-341.05;
539;-377.69;-256.65;-302.27;-281.35;-293.22;-261.96;-453.76;-280.8;-336.48;-384.85;-374.42;-351.8;-416.2;-241.1;-282.49;-274.98;-216.86;-283.7;-415.16;-244.42;-264.91;-290.82;-79.81;38.3;-386.11;-317.93;-283.63;-331.37;-262.05;-292.93;-384.45;-205.68;-199.09;-275.6;-213.44;-228.5;-377.63;-233.84;-228.92;-297.01;-128.11;-249.61;-386.11;-317.93;-283.63;-331.37;-262.05;-292.93;-401.21;-274.08;-264.33;-277.2;-341.5;-248.76;-335.78;-309.1;-259.22;-343.38;-223.94;-341.75;
540;-377.73;-256.61;-302.56;-281.35;-293.35;-262.01;-453.76;-280.05;-336.44;-385.14;-374.42;-351.96;-416.16;-240.98;-282.49;-275.06;-216.74;-283.62;-415.2;-244.29;-264.99;-290.82;-79.73;31.54;-386.24;-318.01;-283.67;-331.24;-262.05;-292.89;-384.58;-205.68;-199.13;-275.44;-213.57;-228.42;-377.71;-233.84;-229.13;-297.14;-128.15;-249.15;-386.24;-318.01;-283.67;-331.24;-262.05;-292.89;-401.26;-274.17;-264.24;-277.15;-341.58;-248.72;-335.74;-308.89;-260.22;-344.05;-223.94;-341.38;
541;-377.73;-253.83;-302.81;-281.39;-293.26;-262.01;-453.84;-281.22;-336.39;-383.68;-374.58;-352.3;-416.2;-240.94;-282.28;-275.1;-216.7;-283.62;-415.24;-244.29;-264.91;-290.74;-79.6;24.94;-386.28;-318.06;-283.58;-331.49;-262.09;-292.81;-384.62;-205.72;-199.13;-275.56;-213.69;-228.42;-377.63;-233.84;-229.21;-297.1;-128.23;-248.78;-386.28;-318.06;-283.58;-331.49;-262.09;-292.81;-401.3;-274.17;-264.24;-277.24;-341.46;-248.72;-335.7;-308.6;-259.89;-343.71;-223.94;-342.34;
542;-377.9;-253.83;-302.98;-281.27;-293.22;-262.01;-453.88;-280.05;-336.39;-383.39;-374.62;-352.63;-416.24;-240.94;-282.32;-275.06;-216.57;-283.66;-415.41;-244.29;-264.99;-290.66;-79.48;24.19;-386.4;-317.89;-283.75;-331.41;-262.09;-292.77;-384.7;-205.72;-199.13;-275.31;-213.78;-228.42;-377.75;-233.84;-229.25;-297.06;-128.27;-248.24;-386.4;-317.89;-283.75;-331.41;-262.09;-292.77;-401.26;-274.33;-264.16;-277.24;-341.46;-248.64;-335.83;-309.35;-260.06;-344.38;-223.98;-341.96;
543;-377.85;-253.99;-303.1;-281.35;-293.26;-261.96;-453.88;-281.3;-336.48;-383.56;-374.83;-351.84;-416.37;-240.85;-282.24;-275.15;-216.45;-283.82;-415.49;-244.29;-264.95;-290.57;-79.35;27.99;-386.4;-317.97;-283.63;-331.41;-262.13;-292.72;-384.74;-205.68;-199.05;-275.19;-213.82;-228.54;-377.88;-233.76;-229.17;-297.1;-128.48;-247.9;-386.4;-317.97;-283.63;-331.41;-262.13;-292.72;-401.3;-274.37;-264.2;-277.2;-341.58;-248.72;-335.91;-308.56;-259.77;-343.71;-223.81;-341.8;
544;-377.81;-254.49;-303.23;-281.35;-293.22;-261.88;-453.84;-279.8;-336.39;-383.14;-374.75;-352.71;-416.28;-240.81;-282.07;-275.1;-216.36;-283.74;-415.37;-244.42;-264.87;-290.62;-79.48;54.16;-386.49;-318.01;-283.71;-331.54;-262.05;-292.72;-384.78;-205.72;-199.09;-275.15;-213.98;-228.38;-377.88;-233.72;-229.17;-296.93;-128.65;-247.28;-386.49;-318.01;-283.71;-331.54;-262.05;-292.72;-401.3;-274.42;-264.16;-277.15;-341.58;-248.59;-335.91;-308.89;-260.22;-344.09;-223.81;-341.71;
545;-377.94;-254.82;-303.35;-281.31;-293.22;-261.88;-454.01;-279.38;-336.44;-382.51;-374.75;-352.59;-416.32;-240.89;-282.07;-275.1;-216.11;-283.78;-415.49;-244.37;-264.7;-290.49;-79.19;71.39;-386.53;-317.97;-283.58;-331.29;-262.17;-292.64;-384.91;-205.72;-199.09;-275.06;-214.11;-228.38;-377.96;-233.84;-229.17;-296.85;-129.15;-247.07;-386.53;-317.97;-283.58;-331.29;-262.17;-292.64;-401.38;-274.5;-264.12;-277.03;-341.58;-248.68;-336.03;-309.27;-260.39;-343.59;-223.81;-341.38;
546;-378.06;-253.7;-303.48;-281.27;-293.26;-261.8;-454.01;-279.34;-336.48;-382.09;-374.62;-353.13;-416.45;-240.89;-281.99;-275.06;-215.99;-283.82;-415.62;-244.37;-264.82;-290.41;-79.27;74.78;-386.53;-318.1;-283.67;-331.41;-262.13;-292.51;-384.99;-205.77;-199.09;-274.94;-214.23;-228.38;-377.96;-233.8;-229.17;-296.85;-129.57;-246.48;-386.53;-318.1;-283.67;-331.41;-262.13;-292.51;-401.42;-274.54;-264.12;-276.95;-341.58;-248.51;-336.03;-309.06;-259.18;-343.92;-223.89;-341.67;
547;-378.02;-253.83;-303.52;-281.14;-293.18;-261.76;-454.01;-278.97;-336.69;-382.09;-374.67;-352.92;-416.49;-240.85;-281.99;-275.1;-215.9;-283.91;-415.49;-244.37;-264.78;-290.41;-79.14;79.95;-386.53;-318.14;-283.71;-331.45;-262.09;-292.51;-385.03;-205.85;-199.05;-274.89;-214.4;-228.34;-378;-233.8;-229.17;-296.85;-130.15;-246.07;-386.53;-318.14;-283.71;-331.45;-262.09;-292.51;-401.51;-274.58;-264.12;-276.99;-341.62;-248.59;-336.03;-308.81;-259.97;-343.46;-223.94;-341.55;
548;-377.98;-254.28;-303.64;-281.31;-293.22;-261.71;-453.97;-279.68;-336.73;-382.05;-374.58;-352.71;-416.49;-240.77;-281.86;-275.06;-215.86;-283.99;-415.62;-244.42;-264.78;-290.28;-79.31;88.92;-386.61;-318.06;-283.71;-331.45;-262.17;-292.47;-385.03;-205.85;-199.05;-274.81;-214.53;-228.38;-378;-233.76;-229.08;-296.76;-130.53;-245.57;-386.61;-318.06;-283.71;-331.45;-262.17;-292.47;-401.51;-274.62;-264.04;-276.99;-341.67;-248.55;-336.08;-309.77;-260.14;-343.8;-223.89;-341.71;
549;-378.02;-254.45;-303.68;-281.23;-293.22;-261.71;-454.09;-278.51;-336.77;-381.47;-374.62;-352.76;-416.49;-240.73;-281.78;-275.02;-215.9;-283.82;-415.7;-244.42;-264.74;-290.32;-79.23;91.55;-386.53;-318.01;-283.63;-331.41;-262.26;-292.31;-385.16;-205.77;-199.01;-274.6;-214.65;-228.29;-378.05;-233.84;-229.08;-296.68;-131.11;-245.11;-386.53;-318.01;-283.63;-331.41;-262.26;-292.31;-401.55;-274.58;-264.04;-276.99;-341.67;-248.51;-336.12;-309.14;-259.64;-343.38;-223.98;-341;
550;-378.15;-254.74;-303.85;-281.27;-293.35;-261.63;-453.88;-278.59;-336.81;-381.3;-374.62;-353.01;-416.62;-240.73;-281.78;-274.98;-215.86;-283.82;-415.66;-244.54;-264.74;-290.24;-79.23;88.46;-386.7;-318.01;-283.67;-331.37;-262.13;-292.35;-385.16;-205.81;-199.05;-274.56;-214.82;-228.34;-378.05;-233.63;-229.08;-296.55;-131.61;-244.65;-386.7;-318.01;-283.67;-331.37;-262.13;-292.35;-401.67;-274.62;-263.95;-276.95;-341.75;-248.47;-336.2;-308.85;-259.39;-343.76;-224.02;-341.21;
